id,prices,market_caps,total_volumes,date,new_date
nexo,1.943290837245701,1086609469.6681032,13874759.820976175,1621987200,2021-05-26
nexo,2.4891399870377717,1393937011.0694728,27506811.898523677,1622073600,2021-05-27
nexo,2.1874676482597892,1227229529.5473194,12853494.74176312,1622160000,2021-05-28
nexo,1.8566070154733492,1039399269.3520755,19699030.6835042,1622246400,2021-05-29
nexo,1.8234540924454343,1030081002.5954013,7446667.273022645,1622332800,2021-05-30
nexo,1.9003451906854514,1067633971.3257207,15135015.134260125,1622419200,2021-05-31
nexo,1.997916854050583,1114519008.3445055,15261550.011010101,1622505600,2021-06-01
nexo,1.9636479396517434,1099707005.349685,14190431.794929918,1622592000,2021-06-02
nexo,2.1446587453994486,1201765150.9298294,15216437.272072835,1622678400,2021-06-03
nexo,2.281688886926606,1277330931.8779213,14782864.05638231,1622764800,2021-06-04
nexo,2.135423399550417,1197778855.2640493,13036338.401983375,1622851200,2021-06-05
nexo,2.0880613779737924,1158983448.2608297,11175882.0228722,1622937600,2021-06-06
nexo,2.2354289402862224,1249499481.029866,12562732.175743598,1623024000,2021-06-07
nexo,2.209102411143298,1236873979.4072425,19077124.86703964,1623110400,2021-06-08
nexo,1.9788396843515983,1103400585.9578118,23169682.667321965,1623196800,2021-06-09
nexo,2.2060417613746606,1236708120.3732762,15508868.383161327,1623283200,2021-06-10
nexo,2.055449840345427,1150888266.2561245,9917171.919340238,1623369600,2021-06-11
nexo,1.9226571890283422,1072869116.6982316,12804144.464177417,1623456000,2021-06-12
nexo,1.8646696413015353,1048965190.8839499,11045832.079575283,1623542400,2021-06-13
nexo,1.9369181038657157,1076085896.4220057,13107854.997233916,1623628800,2021-06-14
nexo,1.9401195189456086,1084654905.089908,13098908.522892928,1623715200,2021-06-15
nexo,1.867161402050453,1047072486.5880951,10397338.594292466,1623801600,2021-06-16
nexo,1.741581642255548,974470777.5042806,14590528.491266094,1623888000,2021-06-17
nexo,1.874539972585803,1046373021.9342879,11160853.610845318,1623974400,2021-06-18
nexo,1.7507059835924874,971115336.4772716,8660705.229054801,1624060800,2021-06-19
nexo,1.698308550139536,953703009.4641721,5620831.357992675,1624147200,2021-06-20
nexo,1.607426229226625,901117124.7566022,11982488.79881888,1624233600,2021-06-21
nexo,1.3203437511594565,741169541.1671317,16104733.047856817,1624320000,2021-06-22
nexo,1.3550951936056073,756296277.2681924,18681461.54010955,1624406400,2021-06-23
nexo,1.4830151861535088,828486912.0603769,8425581.957999727,1624492800,2021-06-24
nexo,1.565528256528184,877355411.1413981,5481086.758300176,1624579200,2021-06-25
ontology,1.2212103571051758,991686768.9097766,717836166.6505436,1616630400,2021-03-25
ontology,1.16089885330657,936253012.7928215,558411520.5518225,1616716800,2021-03-26
ontology,1.2836220593783287,1032178707.169581,435892639.59280133,1616803200,2021-03-27
ontology,1.3672140791561436,1106468545.057785,570616793.5233314,1616889600,2021-03-28
ontology,1.5164863786303584,1224086136.4250715,1225828339.2582052,1616976000,2021-03-29
ontology,1.679238769186125,1339339501.5399334,719187804.1189007,1617062400,2021-03-30
ontology,1.6265024464863251,1310722095.0028727,530921660.19702864,1617148800,2021-03-31
ontology,1.72648805274282,1381735266.07006,707197161.5832869,1617235200,2021-04-01
ontology,1.7322816949369242,1405590601.131198,994891671.8390684,1617321600,2021-04-02
ontology,1.7827637490446056,1448500006.603568,610536167.530336,1617408000,2021-04-03
ontology,1.596283422771408,1298259664.302172,694772710.7417519,1617494400,2021-04-04
ontology,1.7486130626018341,1411026027.9209003,565362162.8520807,1617580800,2021-04-05
ontology,1.9685542312158073,1601669747.7485688,952399829.4495401,1617667200,2021-04-06
ontology,1.92471719506433,1557530479.3245609,941304076.2029395,1617753600,2021-04-07
ontology,1.7619639488533152,1438957907.6817164,1201982228.4280581,1617840000,2021-04-08
ontology,1.935910355885099,1561175136.2410312,742901307.1977686,1617926400,2021-04-09
ontology,2.0055201368353246,1622548901.1587856,782925866.643264,1618012800,2021-04-10
ontology,1.9735179833835763,1594700909.2964134,702192816.882303,1618099200,2021-04-11
ontology,1.9640704789125567,1583016249.6332164,616465837.7620777,1618185600,2021-04-12
ontology,1.8636673254299365,1507736177.9054797,587213483.168641,1618272000,2021-04-13
ontology,1.9347852852604666,1562225811.8589404,655417977.5224601,1618358400,2021-04-14
ontology,1.9067718923343606,1545976506.7897277,821066821.255922,1618444800,2021-04-15
ontology,2.0531861707614727,1660391426.6238256,709753996.8542172,1618531200,2021-04-16
ontology,2.3566103487266106,1936324554.6529567,1735482728.8827713,1618617600,2021-04-17
ontology,2.2832049740521816,1864550789.1999679,1292183072.780466,1618704000,2021-04-18
ontology,2.284146279102942,1867156029.4793925,2020449173.7789564,1618790400,2021-04-19
ontology,2.137302651038567,1740498872.7211092,2195564957.6702547,1618876800,2021-04-20
ontology,2.0919016893371176,1698357844.8260114,1361125733.4897285,1618963200,2021-04-21
ontology,1.8913452781129643,1542766295.7478945,961713380.2217733,1619049600,2021-04-22
ontology,1.6692801308295004,1363506984.7531905,1035962248.9867499,1619136000,2021-04-23
ontology,1.5189922315185758,1223795564.4947608,1411016009.3625705,1619222400,2021-04-24
ontology,1.350447287963228,1104632592.635627,754336999.6113238,1619308800,2021-04-25
ontology,1.3242522547919267,1076277629.82238,611878586.434063,1619395200,2021-04-26
ontology,1.5744809803251705,1269233476.233357,919076010.3623728,1619481600,2021-04-27
ontology,1.7395013801655657,1415551885.8128889,935076487.3437645,1619568000,2021-04-28
ontology,1.6999852956881643,1390816593.3520474,761496713.0733371,1619654400,2021-04-29
ontology,1.6807054029614674,1376187899.9703507,584361519.7535856,1619740800,2021-04-30
ontology,1.8299362408872584,1499963822.9584513,789986479.3882287,1619827200,2021-05-01
ontology,1.805584358673447,1482196134.8870366,622995540.5931985,1619913600,2021-05-02
ontology,1.880704678860768,1539645568.9051285,707245463.0918058,1620000000,2021-05-03
ontology,1.9333672221350404,1587323355.1017473,1104261460.8643067,1620086400,2021-05-04
ontology,1.7704081441585109,1470765018.7631848,935961655.8589699,1620172800,2021-05-05
ontology,2.1456080817990273,1738729315.2336583,962727159.344817,1620259200,2021-05-06
ontology,2.6351101850281826,2136511693.0949376,2532018046.3079615,1620345600,2021-05-07
ontology,2.451123736014815,2002337459.7002246,2119776215.123416,1620432000,2021-05-08
ontology,2.4489788996259048,1997716978.5908887,1206810104.505952,1620518400,2021-05-09
ontology,2.688200475047637,2186014514.850266,1797375463.264329,1620604800,2021-05-10
ontology,2.3405009748746672,1912913127.1832004,1175206695.2091315,1620691200,2021-05-11
ontology,2.5592015855745176,2088842037.0800288,1289748772.3749125,1620777600,2021-05-12
ontology,2.1449951229172175,1823193220.8498144,1159382089.4381678,1620864000,2021-05-13
ontology,2.1146413980524152,1725425255.3579583,1239777438.1196272,1620950400,2021-05-14
ontology,2.183021932330321,1793341395.0406435,797309854.0204076,1621036800,2021-05-15
ontology,1.9703689126770247,1622054211.1496422,824194209.598032,1621123200,2021-05-16
ontology,1.9818148639804007,1612153249.2907956,814187196.2541943,1621209600,2021-05-17
ontology,1.8134117681744428,1504216894.9709525,827317293.9171946,1621296000,2021-05-18
ontology,1.8765507922738385,1536321528.9432805,725667095.4147934,1621382400,2021-05-19
ontology,1.172454154138295,977514393.6103854,1055320781.5740752,1621468800,2021-05-20
ontology,1.6321033311267137,1430021043.2616353,832043631.1872528,1621555200,2021-05-21
ontology,1.2628253844511148,1083545915.8719184,1032456054.832005,1621641600,2021-05-22
ontology,1.1283783482064458,968730468.9778666,530613534.71384573,1621728000,2021-05-23
ontology,0.9229419615052762,786471333.8202026,642998420.7093467,1621814400,2021-05-24
ontology,1.141992230447352,983207551.1642841,571487184.7020555,1621900800,2021-05-25
ontology,1.1504362683002913,989097390.5286341,578421003.8419623,1621987200,2021-05-26
ontology,1.2994245538029077,1105034820.1856527,531321018.7662257,1622073600,2021-05-27
ontology,1.220079755065449,1051882228.0501134,461463835.552335,1622160000,2021-05-28
ontology,1.0918795393683363,941854912.868806,467846851.5007668,1622246400,2021-05-29
ontology,1.0273140011402517,901773280.9420394,398628042.58521307,1622332800,2021-05-30
ontology,1.0518976925233714,906461324.819369,334785634.5764456,1622419200,2021-05-31
ontology,1.1458768526251397,986880172.9370936,357901114.791037,1622505600,2021-06-01
ontology,1.113981931694974,961822407.7872713,322986239.6674796,1622592000,2021-06-02
ontology,1.180744683594578,1017745960.5253551,299454019.15988964,1622678400,2021-06-03
ontology,1.2367447235464393,1067537281.9667228,373437157.20176136,1622764800,2021-06-04
ontology,1.1120164318253594,961229915.9187541,330231619.5822282,1622851200,2021-06-05
ontology,1.0594047289809847,907511455.5298871,282244231.8607004,1622937600,2021-06-06
ontology,1.102457576684364,949372318.4281008,268603002.76252717,1623024000,2021-06-07
ontology,0.981262362213687,860482342.472716,237131726.04249185,1623110400,2021-06-08
ontology,0.9677878060218577,836407272.3621448,317498096.35839456,1623196800,2021-06-09
ontology,1.003215243017296,865696195.5863936,289577767.1528601,1623283200,2021-06-10
ontology,0.9725575370646041,843681409.9395288,261514741.4696014,1623369600,2021-06-11
ontology,0.9227999611385777,796484495.2652838,227896783.79171947,1623456000,2021-06-12
ontology,0.8994546135112476,781519027.1286561,226917774.9276825,1623542400,2021-06-13
ontology,0.9565025849216174,820123899.6466178,209121596.39168534,1623628800,2021-06-14
ontology,0.969680854521925,836477128.9685442,181231492.16474533,1623715200,2021-06-15
ontology,0.9631477539955511,833600159.9925153,203127239.61424783,1623801600,2021-06-16
ontology,0.9127448164523273,783832341.0309179,197051073.470407,1623888000,2021-06-17
ontology,0.909322021935254,781819255.9061472,171241081.76095724,1623974400,2021-06-18
ontology,0.855601381483612,739649931.1064126,188840078.9583941,1624060800,2021-06-19
ontology,0.8368769441607926,724859957.3694708,155293115.95982105,1624147200,2021-06-20
ontology,0.832754908321596,721447113.1821434,169962358.00273272,1624233600,2021-06-21
ontology,0.6331614816681831,551426367.7686839,218504637.6138413,1624320000,2021-06-22
ontology,0.5790811635066128,499376301.3370177,297054681.0331251,1624406400,2021-06-23
ontology,0.6231186051382396,536737520.18135864,202645576.46477163,1624492800,2021-06-24
ontology,0.6607968211340616,572879917.6620915,189736227.09060338,1624579200,2021-06-25
paxos-standard,0.9992863159253002,787907741.6610079,57128663.3887818,1616630400,2021-03-25
paxos-standard,0.9957981552072832,789606936.9147078,78699642.63412611,1616716800,2021-03-26
paxos-standard,1.001980996904149,855330794.5780463,71363399.71360634,1616803200,2021-03-27
paxos-standard,0.9986892337529245,888970914.497208,64128730.775414474,1616889600,2021-03-28
paxos-standard,1.0003049199903349,911908506.9238282,41733727.0704168,1616976000,2021-03-29
paxos-standard,1.0005825541330924,932999605.3537202,74228400.51883304,1617062400,2021-03-30
paxos-standard,0.9989230456467971,945213520.7687283,55518261.91826216,1617148800,2021-03-31
paxos-standard,0.9995536656095408,973526914.3392905,89104431.7098086,1617235200,2021-04-01
paxos-standard,0.9997071007589952,983328723.4001274,57943071.281570524,1617321600,2021-04-02
paxos-standard,0.9976528459063895,972586153.7036242,61861312.96258352,1617408000,2021-04-03
paxos-standard,0.9973255477374412,982360327.6618588,75083128.34138459,1617494400,2021-04-04
paxos-standard,1.0008999291613554,985673537.894852,48312373.28808793,1617580800,2021-04-05
paxos-standard,0.9989907054846636,966084001.7029951,69232142.3145894,1617667200,2021-04-06
paxos-standard,0.9998116915252117,959587057.989122,59147100.21189468,1617753600,2021-04-07
paxos-standard,0.9994249173899107,940614256.5353109,90463084.25370666,1617840000,2021-04-08
paxos-standard,1.0028947639843264,901167468.6915387,56038641.328205034,1617926400,2021-04-09
paxos-standard,1.0007583986379938,913789210.9254435,66686044.538635015,1618012800,2021-04-10
paxos-standard,1.0029905998539212,911007592.8683261,64167690.19208967,1618099200,2021-04-11
paxos-standard,1.00149926258841,910454464.6281012,65525130.33638527,1618185600,2021-04-12
paxos-standard,1.0010169968356162,901835451.3815861,72266711.59086087,1618272000,2021-04-13
paxos-standard,0.9999721592546312,936196162.5303572,104888170.46653147,1618358400,2021-04-14
paxos-standard,1.0002661435677005,912735152.1215467,94562325.146587,1618444800,2021-04-15
paxos-standard,0.9991787776617651,889305074.8331517,79703483.41120127,1618531200,2021-04-16
paxos-standard,0.9972610242050457,1000613037.0160701,99017809.0430566,1618617600,2021-04-17
paxos-standard,0.999459543811081,1045640873.6464463,78249953.85639866,1618704000,2021-04-18
paxos-standard,0.9981012002924415,1075311491.1277564,121834169.70627324,1618790400,2021-04-19
paxos-standard,0.9985848818211743,961636888.0542332,75368252.33184488,1618876800,2021-04-20
paxos-standard,0.9978561297153962,1084346832.053728,101975615.85750508,1618963200,2021-04-21
paxos-standard,0.9999485130527277,1047628743.4257983,71458233.81786376,1619049600,2021-04-22
paxos-standard,1.003593366480654,1064625754.328666,112716523.34739476,1619136000,2021-04-23
paxos-standard,1.0029929349865363,1077819539.3817282,92395294.40410115,1619222400,2021-04-24
paxos-standard,0.9965243491082082,1117688959.8257449,65303930.16427343,1619308800,2021-04-25
paxos-standard,0.9989447643232725,1102145502.8115618,65128865.89130673,1619395200,2021-04-26
paxos-standard,0.9989057200364024,1165552780.8028216,83399946.82644543,1619481600,2021-04-27
paxos-standard,0.9981761020355829,1115649593.8459625,72936083.81516495,1619568000,2021-04-28
paxos-standard,0.9992690930370779,1093272409.279291,60299310.68676072,1619654400,2021-04-29
paxos-standard,1.0008807500758086,1192429418.0464349,67014282.14064424,1619740800,2021-04-30
paxos-standard,1.0005145124372887,1184710575.7328017,85819181.04065855,1619827200,2021-05-01
paxos-standard,1.0007699342355223,1194178062.6228595,74568581.11046629,1619913600,2021-05-02
paxos-standard,1.0018982649073822,1195217242.7664895,64267980.012929045,1620000000,2021-05-03
paxos-standard,0.9997580327046272,1193369537.7365024,88799427.02762263,1620086400,2021-05-04
paxos-standard,0.9937847457668976,1191591394.5824378,97312367.65585503,1620172800,2021-05-05
paxos-standard,1.0011871825967695,1205583799.5162098,92230141.07838221,1620259200,2021-05-06
paxos-standard,0.9988737840826909,1212730535.5929046,80383582.25217336,1620345600,2021-05-07
paxos-standard,0.9989674104726781,1167207449.349336,81538036.66459244,1620432000,2021-05-08
paxos-standard,0.9992839909509725,1173752073.4613323,122197676.18204156,1620518400,2021-05-09
paxos-standard,0.9957835846197973,1173630915.335831,94095796.39287825,1620604800,2021-05-10
paxos-standard,1.0002823265123337,1225824579.0754445,118711027.33162342,1620691200,2021-05-11
paxos-standard,1.0006584422775884,1196670818.004686,105695447.67909539,1620777600,2021-05-12
paxos-standard,0.9878677560041408,1181636055.5267217,115088469.22487254,1620864000,2021-05-13
paxos-standard,1.0066640852346929,1203628889.2974043,125547828.90851079,1620950400,2021-05-14
paxos-standard,0.9973622057411689,1206611381.9721818,107990290.78054868,1621036800,2021-05-15
paxos-standard,1.0013653430291232,1233760586.8056347,129550581.87104948,1621123200,2021-05-16
paxos-standard,1.0053412547561056,1239102902.9275339,139688328.99564692,1621209600,2021-05-17
paxos-standard,0.9957651923911519,1227180832.0478709,133079862.67512773,1621296000,2021-05-18
paxos-standard,1.000362991239946,1246905955.9116073,111568572.40864235,1621382400,2021-05-19
paxos-standard,0.9897422500827491,1287141952.3551455,159519873.69336158,1621468800,2021-05-20
paxos-standard,0.9979925852023649,1374055838.8727539,106909113.059333,1621555200,2021-05-21
paxos-standard,1.0011145000384158,1402735649.2470603,101560546.6015783,1621641600,2021-05-22
paxos-standard,0.9978206543280943,1418072508.639731,98462309.41031073,1621728000,2021-05-23
paxos-standard,1.00156105177284,1427525606.27563,94826147.07754001,1621814400,2021-05-24
paxos-standard,0.9989911558982185,1405270034.3054783,87240839.49825437,1621900800,2021-05-25
paxos-standard,1.0000284984334198,1346074487.9100306,75806646.95486954,1621987200,2021-05-26
paxos-standard,0.9991197405164428,1317082978.0923138,64257814.12619059,1622073600,2021-05-27
paxos-standard,0.9990157986035505,1325550341.2850409,55306663.32052263,1622160000,2021-05-28
paxos-standard,1.0004312845602958,1266755508.882585,76843859.52458598,1622246400,2021-05-29
paxos-standard,1.000183824947131,1274367187.7340858,52857643.76720266,1622332800,2021-05-30
paxos-standard,0.9990185637978198,1265361332.016719,49188244.77122115,1622419200,2021-05-31
paxos-standard,1.0004798748423838,1230931204.6272237,56301207.185717076,1622505600,2021-06-01
paxos-standard,1.0019728991450456,1259150176.9464812,44613638.842291534,1622592000,2021-06-02
paxos-standard,0.9988421030006646,1240741681.4177856,51933512.45221557,1622678400,2021-06-03
paxos-standard,1.0037406566731852,1165474183.4450045,55638109.97363929,1622764800,2021-06-04
paxos-standard,1.0000936497996666,1126426965.538679,56903483.40619265,1622851200,2021-06-05
paxos-standard,1.0016875759399684,1127021418.4696126,57587266.610789135,1622937600,2021-06-06
paxos-standard,1.0013905578398015,1084422040.918863,48310667.71918314,1623024000,2021-06-07
paxos-standard,0.9920722043028352,1117924010.7537496,60542700.49743937,1623110400,2021-06-08
paxos-standard,1.0015676994900296,1163762383.9520636,70402657.39579561,1623196800,2021-06-09
paxos-standard,1.003262030825566,1098764435.9030075,68725513.205884,1623283200,2021-06-10
paxos-standard,0.9965476617213036,1075129238.6211166,57793235.60646357,1623369600,2021-06-11
paxos-standard,1.0017937649653081,984793103.1754867,53304437.83487083,1623456000,2021-06-12
paxos-standard,0.9999318267277033,984255546.5500004,55836645.87725702,1623542400,2021-06-13
paxos-standard,1.0029540897359313,982499706.6893793,57265183.632334284,1623628800,2021-06-14
paxos-standard,1.0031372772112057,950580412.2172244,65139202.78170619,1623715200,2021-06-15
paxos-standard,1.0018969313758723,908035298.6694139,50525187.138441995,1623801600,2021-06-16
paxos-standard,1.000591835699554,836746826.3378447,51964467.31789803,1623888000,2021-06-17
paxos-standard,1.005062790394267,798369513.6327394,49057693.56616279,1623974400,2021-06-18
paxos-standard,1.0001182357566656,793371489.6562964,54408599.98053862,1624060800,2021-06-19
paxos-standard,0.9990319764423992,793337389.8318396,58669586.11704296,1624147200,2021-06-20
paxos-standard,1.0042277625201115,797070525.9362577,50057245.428930774,1624233600,2021-06-21
paxos-standard,1.0002085315763134,765313780.3589667,53150663.519196644,1624320000,2021-06-22
paxos-standard,1.0037263305008928,774734422.6581882,76112012.03460114,1624406400,2021-06-23
paxos-standard,1.0016774595754623,863997460.6618612,53605076.41262495,1624492800,2021-06-24
paxos-standard,1.0004764593198088,920819322.2887083,42028475.31761171,1624579200,2021-06-25
